transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
none,0.2,10,12,4,4,"(2,)","(1, 3)",6.6377
none,0.2,10,10,8,8,"(2,)","(1, 3)",6.3981
none,0.2,10,10,8,6,"(2,)","(1, 3)",6.5087
none,0.2,10,10,8,4,"(2,)","(1, 3)",6.6555
none,0.2,10,10,6,8,"(2,)","(1, 3)",6.5135
none,0.2,10,10,6,6,"(2,)","(1, 3)",6.628
none,0.2,10,10,6,4,"(2,)","(1, 3)",6.7804
none,0.2,10,10,4,8,"(2,)","(1, 3)",6.6741
none,0.2,10,10,4,6,"(2,)","(1, 3)",6.7944
none,0.2,10,10,4,4,"(2,)","(1, 3)",6.9546
none,0.2,10,8,8,8,"(2,)","(1, 3)",6.7612
none,0.2,10,8,8,6,"(2,)","(1, 3)",6.8847
none,0.2,10,8,8,4,"(2,)","(1, 3)",7.0493
none,0.2,10,8,6,8,"(2,)","(1, 3)",6.8901
none,0.2,10,8,6,6,"(2,)","(1, 3)",7.0184
none,0.2,10,8,6,4,"(2,)","(1, 3)",7.1895
none,0.2,10,8,4,8,"(2,)","(1, 3)",7.0701
none,0.2,10,8,4,6,"(2,)","(1, 3)",7.2053
none,0.2,10,8,4,4,"(2,)","(1, 3)",7.3857
none,0.2,10,6,8,6,"(2,)","(1, 3)",7.4218
none,0.2,10,6,8,4,"(2,)","(1, 3)",7.6134
none,0.2,10,6,6,6,"(2,)","(1, 3)",7.5775
none,0.2,10,6,6,4,"(2,)","(1, 3)",7.7773
none,0.2,10,6,4,6,"(2,)","(1, 3)",7.7957
none,0.2,10,6,4,4,"(2,)","(1, 3)",8.0073
none,0.2,8,16,8,8,"(2,)","(1, 3)",6.0481
none,0.2,8,16,8,6,"(2,)","(1, 3)",6.1468
none,0.2,8,16,8,4,"(2,)","(1, 3)",6.2776
none,0.2,8,16,6,8,"(2,)","(1, 3)",6.1511
none,0.2,8,16,6,6,"(2,)","(1, 3)",6.2531
none,0.2,8,16,6,4,"(2,)","(1, 3)",6.3886
none,0.2,8,16,4,8,"(2,)","(1, 3)",6.2941
none,0.2,8,16,4,6,"(2,)","(1, 3)",6.401
none,0.2,8,16,4,4,"(2,)","(1, 3)",6.543
none,0.2,8,12,8,8,"(2,)","(1, 3)",6.4704
none,0.2,8,12,8,6,"(2,)","(1, 3)",6.5834
none,0.2,8,12,8,4,"(2,)","(1, 3)",6.7338
none,0.2,8,12,6,8,"(2,)","(1, 3)",6.5884
none,0.2,8,12,6,6,"(2,)","(1, 3)",6.7056
none,0.2,8,12,6,4,"(2,)","(1, 3)",6.8616
none,0.2,8,12,4,8,"(2,)","(1, 3)",6.7527
none,0.2,8,12,4,6,"(2,)","(1, 3)",6.8759
none,0.2,8,12,4,4,"(2,)","(1, 3)",7.0401
none,0.2,8,10,8,8,"(2,)","(1, 3)",6.7712
none,0.2,8,10,8,6,"(2,)","(1, 3)",6.8951
none,0.2,8,10,8,4,"(2,)","(1, 3)",7.0602
none,0.2,8,10,6,8,"(2,)","(1, 3)",6.9005
none,0.2,8,10,6,6,"(2,)","(1, 3)",7.0293
none,0.2,8,10,6,4,"(2,)","(1, 3)",7.2009
none,0.2,8,10,4,8,"(2,)","(1, 3)",7.081
none,0.2,8,10,4,6,"(2,)","(1, 3)",7.2167
none,0.2,8,10,4,4,"(2,)","(1, 3)",7.3977
none,0.2,8,8,8,8,"(2,)","(1, 3)",7.1792
none,0.2,8,8,8,6,"(2,)","(1, 3)",7.3186
none,0.2,8,8,8,4,"(2,)","(1, 3)",7.5049
none,0.2,8,8,6,8,"(2,)","(1, 3)",7.3247
none,0.2,8,8,6,6,"(2,)","(1, 3)",7.4699
none,0.2,8,8,6,4,"(2,)","(1, 3)",7.664
none,0.2,8,8,4,8,"(2,)","(1, 3)",7.5284
none,0.2,8,8,4,6,"(2,)","(1, 3)",7.6819
none,0.2,8,8,4,4,"(2,)","(1, 3)",7.8873
none,0.2,8,6,8,6,"(2,)","(1, 3)",7.9286
none,0.2,8,6,8,4,"(2,)","(1, 3)",8.1476
none,0.2,8,6,6,6,"(2,)","(1, 3)",8.1064
none,0.2,8,6,6,4,"(2,)","(1, 3)",8.3355
none,0.2,8,6,4,6,"(2,)","(1, 3)",8.3567
none,0.2,8,6,4,4,"(2,)","(1, 3)",8.6004
none,0.2,6,16,6,8,"(2,)","(1, 3)",6.5963
none,0.2,6,16,6,6,"(2,)","(1, 3)",6.7138
none,0.2,6,16,6,4,"(2,)","(1, 3)",6.8702
none,0.2,6,16,4,8,"(2,)","(1, 3)",6.761
none,0.2,6,16,4,6,"(2,)","(1, 3)",6.8846
none,0.2,6,16,4,4,"(2,)","(1, 3)",7.0491
none,0.2,6,12,6,8,"(2,)","(1, 3)",7.1018
none,0.2,6,12,6,6,"(2,)","(1, 3)",7.2382
none,0.2,6,12,6,4,"(2,)","(1, 3)",7.4203
none,0.2,6,12,4,8,"(2,)","(1, 3)",7.2931
none,0.2,6,12,4,6,"(2,)","(1, 3)",7.4371
none,0.2,6,12,4,4,"(2,)","(1, 3)",7.6294
none,0.2,6,10,6,8,"(2,)","(1, 3)",7.4658
none,0.2,6,10,6,6,"(2,)","(1, 3)",7.6167
none,0.2,6,10,6,4,"(2,)","(1, 3)",7.8187
none,0.2,6,10,4,8,"(2,)","(1, 3)",7.6776
none,0.2,6,10,4,6,"(2,)","(1, 3)",7.8373
none,0.2,6,10,4,4,"(2,)","(1, 3)",8.0512
none,0.2,6,8,6,8,"(2,)","(1, 3)",7.9648
none,0.2,6,8,6,6,"(2,)","(1, 3)",8.1369
none,0.2,6,8,6,4,"(2,)","(1, 3)",8.3677
none,0.2,6,8,4,8,"(2,)","(1, 3)",8.2063
none,0.2,6,8,4,6,"(2,)","(1, 3)",8.389
none,0.2,6,8,4,4,"(2,)","(1, 3)",8.6346
none,0.2,6,6,6,6,"(2,)","(1, 3)",8.8979
none,0.2,6,6,6,4,"(2,)","(1, 3)",9.1747
none,0.2,6,6,4,6,"(2,)","(1, 3)",9.2003
none,0.2,6,6,4,4,"(2,)","(1, 3)",9.4966
none,0.3,16,16,8,8,"(2,)","(1, 3)",5.3881
none,0.3,16,16,8,6,"(2,)","(1, 3)",5.5052
none,0.3,16,16,8,4,"(2,)","(1, 3)",5.6566
none,0.3,16,16,6,8,"(2,)","(1, 3)",5.5121
none,0.3,16,16,6,6,"(2,)","(1, 3)",5.6347
none,0.3,16,16,6,4,"(2,)","(1, 3)",5.7934
none,0.3,16,16,4,8,"(2,)","(1, 3)",5.6875
none,0.3,16,16,4,6,"(2,)","(1, 3)",5.8181
none,0.3,16,16,4,4,"(2,)","(1, 3)",5.9875
none,0.3,16,12,8,8,"(2,)","(1, 3)",5.6768
none,0.3,16,12,8,6,"(2,)","(1, 3)",5.8068
none,0.3,16,12,8,4,"(2,)","(1, 3)",5.9755
none,0.3,16,12,6,8,"(2,)","(1, 3)",5.8145
none,0.3,16,12,6,6,"(2,)","(1, 3)",5.9511
none,0.3,16,12,6,4,"(2,)","(1, 3)",6.1284
none,0.3,16,12,4,8,"(2,)","(1, 3)",6.0101
none,0.3,16,12,4,6,"(2,)","(1, 3)",6.1561
none,0.3,16,12,4,4,"(2,)","(1, 3)",6.346
none,0.3,16,10,8,8,"(2,)","(1, 3)",5.8769
none,0.3,16,10,8,6,"(2,)","(1, 3)",6.0164
