transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
hadamard,0.1,10,10,3,3,"(2,)","(1, 3)",6.6154
hadamard,0.1,10,8,8,8,"(2,)","(1, 3)",6.6197
hadamard,0.1,10,8,8,6,"(2,)","(1, 3)",6.6801
hadamard,0.1,10,8,8,4,"(2,)","(1, 3)",6.7648
hadamard,0.1,10,8,8,3,"(2,)","(1, 3)",6.8354
hadamard,0.1,10,8,6,8,"(2,)","(1, 3)",6.6751
hadamard,0.1,10,8,6,6,"(2,)","(1, 3)",6.7365
hadamard,0.1,10,8,6,4,"(2,)","(1, 3)",6.8227
hadamard,0.1,10,8,6,3,"(2,)","(1, 3)",6.8945
hadamard,0.1,10,8,4,8,"(2,)","(1, 3)",6.741
hadamard,0.1,10,8,4,6,"(2,)","(1, 3)",6.8036
hadamard,0.1,10,8,4,4,"(2,)","(1, 3)",6.8915
hadamard,0.1,10,8,4,3,"(2,)","(1, 3)",6.9648
hadamard,0.1,10,8,3,8,"(2,)","(1, 3)",6.8392
hadamard,0.1,10,8,3,6,"(2,)","(1, 3)",6.9037
hadamard,0.1,10,8,3,4,"(2,)","(1, 3)",6.9943
hadamard,0.1,10,8,3,3,"(2,)","(1, 3)",7.0698
hadamard,0.1,10,6,8,6,"(2,)","(1, 3)",7.2814
hadamard,0.1,10,6,8,4,"(2,)","(1, 3)",7.3833
hadamard,0.1,10,6,8,3,"(2,)","(1, 3)",7.4668
hadamard,0.1,10,6,6,6,"(2,)","(1, 3)",7.3484
hadamard,0.1,10,6,6,4,"(2,)","(1, 3)",7.4523
hadamard,0.1,10,6,6,3,"(2,)","(1, 3)",7.5373
hadamard,0.1,10,6,4,6,"(2,)","(1, 3)",7.4284
hadamard,0.1,10,6,4,4,"(2,)","(1, 3)",7.5345
hadamard,0.1,10,6,4,3,"(2,)","(1, 3)",7.6214
hadamard,0.1,10,6,3,6,"(2,)","(1, 3)",7.5479
hadamard,0.1,10,6,3,4,"(2,)","(1, 3)",7.6574
hadamard,0.1,10,6,3,3,"(2,)","(1, 3)",7.7473
hadamard,0.1,10,5,8,4,"(2,)","(1, 3)",7.8602
hadamard,0.1,10,5,8,3,"(2,)","(1, 3)",7.9549
hadamard,0.1,10,5,6,4,"(2,)","(1, 3)",7.9384
hadamard,0.1,10,5,6,3,"(2,)","(1, 3)",8.035
hadamard,0.1,10,5,4,4,"(2,)","(1, 3)",8.0318
hadamard,0.1,10,5,4,3,"(2,)","(1, 3)",8.1307
hadamard,0.1,10,5,3,4,"(2,)","(1, 3)",8.1717
hadamard,0.1,10,5,3,3,"(2,)","(1, 3)",8.274
hadamard,0.1,8,16,8,8,"(2,)","(1, 3)",5.8349
hadamard,0.1,8,16,8,6,"(2,)","(1, 3)",5.8814
hadamard,0.1,8,16,8,4,"(2,)","(1, 3)",5.9481
hadamard,0.1,8,16,8,3,"(2,)","(1, 3)",6.0033
hadamard,0.1,8,16,6,8,"(2,)","(1, 3)",5.8784
hadamard,0.1,8,16,6,6,"(2,)","(1, 3)",5.9256
hadamard,0.1,8,16,6,4,"(2,)","(1, 3)",5.9934
hadamard,0.1,8,16,6,3,"(2,)","(1, 3)",6.0495
hadamard,0.1,8,16,4,8,"(2,)","(1, 3)",5.9289
hadamard,0.1,8,16,4,6,"(2,)","(1, 3)",5.9769
hadamard,0.1,8,16,4,4,"(2,)","(1, 3)",6.0459
hadamard,0.1,8,16,4,3,"(2,)","(1, 3)",6.103
hadamard,0.1,8,16,3,8,"(2,)","(1, 3)",6.0044
hadamard,0.1,8,16,3,6,"(2,)","(1, 3)",6.0536
hadamard,0.1,8,16,3,4,"(2,)","(1, 3)",6.1244
hadamard,0.1,8,16,3,3,"(2,)","(1, 3)",6.1829
hadamard,0.1,8,12,8,8,"(2,)","(1, 3)",6.2877
hadamard,0.1,8,12,8,6,"(2,)","(1, 3)",6.3413
hadamard,0.1,8,12,8,4,"(2,)","(1, 3)",6.4184
hadamard,0.1,8,12,8,3,"(2,)","(1, 3)",6.4825
hadamard,0.1,8,12,6,8,"(2,)","(1, 3)",6.3383
hadamard,0.1,8,12,6,6,"(2,)","(1, 3)",6.3928
hadamard,0.1,8,12,6,4,"(2,)","(1, 3)",6.4712
hadamard,0.1,8,12,6,3,"(2,)","(1, 3)",6.5363
hadamard,0.1,8,12,4,8,"(2,)","(1, 3)",6.3971
hadamard,0.1,8,12,4,6,"(2,)","(1, 3)",6.4526
hadamard,0.1,8,12,4,4,"(2,)","(1, 3)",6.5324
hadamard,0.1,8,12,4,3,"(2,)","(1, 3)",6.5988
hadamard,0.1,8,12,3,8,"(2,)","(1, 3)",6.485
hadamard,0.1,8,12,3,6,"(2,)","(1, 3)",6.5421
hadamard,0.1,8,12,3,4,"(2,)","(1, 3)",6.6241
hadamard,0.1,8,12,3,3,"(2,)","(1, 3)",6.6924
hadamard,0.1,8,10,8,8,"(2,)","(1, 3)",6.6145
hadamard,0.1,8,10,8,6,"(2,)","(1, 3)",6.674
hadamard,0.1,8,10,8,4,"(2,)","(1, 3)",6.7589
hadamard,0.1,8,10,8,3,"(2,)","(1, 3)",6.8298
hadamard,0.1,8,10,6,8,"(2,)","(1, 3)",6.6706
hadamard,0.1,8,10,6,6,"(2,)","(1, 3)",6.731
hadamard,0.1,8,10,6,4,"(2,)","(1, 3)",6.8174
hadamard,0.1,8,10,6,3,"(2,)","(1, 3)",6.8896
hadamard,0.1,8,10,4,8,"(2,)","(1, 3)",6.7357
hadamard,0.1,8,10,4,6,"(2,)","(1, 3)",6.7973
